;votes;metascore;Action;Drama;Sci-Fi;Advendture;Fantasy;Comedy;History;Horror;Mystery;Thriller;Crime;Animation;Family;Musical;Romance;Sport;Biography;Music;Western;imdb_encoding
2208;118830;34;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2209;116534;78;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1
2210;112074;86;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2211;104721;67;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2212;103622;58;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2213;103496;73;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
2214;103155;62;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2215;103053;49;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2216;100777;50;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2217;97860;90;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2218;97716;44;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2219;93080;47;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2220;90000;63;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2221;89914;60;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2222;89776;55;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
2223;88869;84;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2224;87762;75;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2225;86600;21;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2226;86285;33;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2227;81514;42;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2228;81316;92;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2229;77913;43;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2230;77096;77;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
2231;76215;78;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2232;73747;88;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1
2233;71184;50;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2234;70944;43;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2235;68504;80;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
2236;67360;72;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
2237;66716;59;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2238;65675;57;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2239;65177;59;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
2240;64041;45;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2241;62882;39;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2242;61998;65;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
2243;61705;48;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2244;60664;43;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2245;56294;30;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2246;54151;88;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
2247;54142;23;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2248;52912;79;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
2249;52739;84;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2250;52009;12;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2251;51758;72;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2252;120967;83;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
2253;119404;71;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
2254;118830;34;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2255;116534;78;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1
2256;112074;86;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2257;104721;67;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2258;103622;58;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2259;103496;73;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
2260;103155;62;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2261;103053;49;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2262;100777;50;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2263;97860;90;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2264;97716;44;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2265;93080;47;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2266;90000;63;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2267;89914;60;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2268;89776;55;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
2269;88869;84;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2270;87762;75;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2271;86600;21;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2272;86285;33;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2273;81514;42;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2274;81316;92;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2275;77913;43;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2276;77096;77;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
2277;76215;78;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2278;73747;88;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1
2279;71184;50;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2280;70944;43;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2281;68504;80;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
2282;67360;72;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
2283;66716;59;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2284;65675;57;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2285;65177;59;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
2286;64041;45;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2287;62882;39;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2288;61998;65;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
2289;61705;48;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2290;60664;43;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2291;56294;30;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2292;54151;88;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
2293;54142;23;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2294;52912;79;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
2295;52739;84;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2296;52009;12;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2297;51758;72;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2298;50767;40;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2299;119404;71;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
2300;118830;34;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2301;116534;78;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1
2302;112074;86;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2303;104721;67;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2304;103622;58;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2305;103496;73;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
2306;103155;62;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2307;103053;49;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2308;100777;50;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2309;97860;90;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2310;97716;44;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2311;93080;47;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2312;90000;63;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2313;89914;60;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2314;89776;55;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
2315;88869;84;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2316;87762;75;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2317;86600;21;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2318;86285;33;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2319;81514;42;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2320;81316;92;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2321;77913;43;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2322;77096;77;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
2323;76215;78;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2324;73747;88;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1
2325;71184;50;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2326;70944;43;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2327;68504;80;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
2328;67360;72;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
2329;66716;59;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2330;65675;57;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2331;65177;59;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
2332;64041;45;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2333;62882;39;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2334;61998;65;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
2335;61705;48;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2336;60664;43;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2337;56294;30;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2338;54151;88;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
2339;54142;23;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2340;52912;79;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
2341;52739;84;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2342;52009;12;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2343;51758;72;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2344;50767;40;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2345;49022;73;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2346;118830;34;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2347;116534;78;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1
2348;112074;86;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2349;104721;67;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2350;103622;58;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2351;103496;73;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
2352;103155;62;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2353;103053;49;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2354;100777;50;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2355;97860;90;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2356;97716;44;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2357;93080;47;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2358;90000;63;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2359;89914;60;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2360;89776;55;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
2361;88869;84;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2362;87762;75;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2363;86600;21;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2364;86285;33;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2365;81514;42;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2366;81316;92;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2367;77913;43;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2368;77096;77;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
2369;76215;78;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2370;73747;88;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1
2371;71184;50;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2372;70944;43;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2373;68504;80;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
2374;67360;72;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
2375;66716;59;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2376;65675;57;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2377;65177;59;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
2378;64041;45;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2379;62882;39;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2380;61998;65;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
2381;61705;48;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2382;60664;43;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2383;56294;30;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2384;54151;88;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
2385;54142;23;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2386;52912;79;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
2387;52739;84;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2388;52009;12;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2389;51758;72;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2390;50767;40;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2391;49022;73;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2392;47208;77;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2393;752936;68;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2394;567869;88;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2395;439539;66;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2396;412283;49;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
2397;360780;82;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
2398;333892;64;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2399;328916;55;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2400;324058;35;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2401;300985;87;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
2402;299573;88;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1
2403;297932;69;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2404;278794;70;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2405;264594;86;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
2406;262198;62;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2407;255064;79;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2408;248715;51;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2409;242388;51;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2410;227199;80;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
2411;197289;87;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
2412;195996;52;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2413;184136;66;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2414;181242;83;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
2415;178539;48;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2416;163070;61;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2417;152272;53;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2418;150264;90;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2419;147397;84;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
2420;130983;46;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2421;129323;45;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2422;128933;67;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
2423;125094;96;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2424;124015;82;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
2425;120196;71;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
2426;120182;74;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2427;120157;66;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2428;114595;50;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
2429;113902;71;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
2430;113532;60;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1
2431;110716;61;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
2432;107983;67;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2433;107430;48;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2434;106573;67;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
2435;105564;46;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2436;104715;79;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1
2437;102582;61;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2438;100964;50;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2439;99027;56;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2440;98399;44;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2441;94419;56;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2442;92987;51;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2443;567869;88;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2444;439539;66;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2445;412283;49;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
2446;360780;82;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
2447;333892;64;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2448;328916;55;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2449;324058;35;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2450;300985;87;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
2451;299573;88;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1
2452;297932;69;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2453;278794;70;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2454;264594;86;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
2455;262198;62;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2456;255064;79;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2457;248715;51;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2458;242388;51;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2459;227199;80;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
2460;197289;87;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
2461;195996;52;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2462;184136;66;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2463;181242;83;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
2464;178539;48;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2465;163070;61;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2466;152272;53;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2467;150264;90;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2468;147397;84;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
2469;130983;46;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2470;129323;45;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2471;128933;67;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
2472;125094;96;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2473;124015;82;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
2474;120196;71;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
2475;120182;74;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2476;120157;66;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2477;114595;50;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
2478;113902;71;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
2479;113532;60;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1
2480;110716;61;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
2481;107983;67;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2482;107430;48;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2483;106573;67;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
2484;105564;46;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2485;104715;79;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1
2486;102582;61;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2487;100964;50;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2488;99027;56;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2489;98399;44;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2490;94419;56;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2491;92987;51;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2492;92791;66;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
2493;439539;66;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2494;412283;49;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
2495;360780;82;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
2496;333892;64;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
